W2m0m0_12441	956	2477	4662	7825	11590	1.1299514414E+03	3.0207873938E+03	6.0918588284E+03	1.0217617106E+04	1.5452472018E+04	25971730	69917902	127891641	211558940	309509713	30697483	85267306	167116650	276246421	412656616	8.4605410E-01	8.1998490E-01	7.6528370E-01	7.6583410E-01	7.5004180E-01	
W2m0m0_13481	676	2053	4453	7388	10814	9.9075293763E+02	2.7624779364E+03	5.9326808320E+03	9.8201429588E+03	1.4928838673E+04	20243815	61246691	121238972	200885783	288940195	29669555	82412388	161525292	267017746	398884923	6.8230940E-01	7.4317340E-01	7.5058820E-01	7.5233120E-01	7.2436980E-01	
W2m0m0_13517	990	3147	6589	10544	15209	1.3689813037E+03	4.1767621522E+03	8.6450440033E+03	1.4424306954E+04	2.1472292049E+04	30834068	89234738	176927996	280504630	406029557	42637639	118434152	232136942	383733392	573238558	7.2316550E-01	7.5345440E-01	7.6217080E-01	7.3098830E-01	7.0830820E-01	
W2m0m0_13577	812	2361	4657	7875	11593	1.0121407805E+03	3.0479255744E+03	6.0308813272E+03	1.0386909360E+04	1.5511058819E+04	24624658	66046638	129044302	209439392	308419273	30694114	85262701	167114209	276244823	412655006	8.0225990E-01	7.7462520E-01	7.7219230E-01	7.5816590E-01	7.4740220E-01	
W2m0m0_13949	724	2206	4786	8193	13116	1.2131376164E+03	3.5892927230E+03	6.9011755128E+03	1.2155328141E+04	1.9302289568E+04	22199296	63498541	140427563	225608718	339753493	37197239	103315889	202489607	334718418	500001548	5.9679960E-01	6.1460580E-01	6.9350500E-01	6.7402540E-01	6.7950490E-01	
W2m0m0_14163	725	2211	4781	8192	13114	1.2114632285E+03	3.5945169197E+03	6.8953935248E+03	1.2146873124E+04	1.9295084351E+04	22260716	63549832	140398504	225738276	339828499	37197295	103315670	202489633	334718530	500001491	5.9844990E-01	6.1510350E-01	6.9336140E-01	6.7441220E-01	6.7965500E-01	
W2m0m0_14171	996	2801	5451	9094	13298	1.2074180845E+03	3.5522757352E+03	7.1398820193E+03	1.2074844691E+04	1.7818232944E+04	29426583	78138087	148280911	241797573	357925588	35672880	99096048	194222750	321054337	479591029	8.2490070E-01	7.8850860E-01	7.6345800E-01	7.5313600E-01	7.4631420E-01	
W2m0m0_14652	782	2581	5179	8686	12634	1.1736101496E+03	3.4066043853E+03	7.0433693679E+03	1.1773620884E+04	1.8018641916E+04	23769536	75073504	142802171	236856717	336277984	35672850	99087845	194209005	321052405	479600489	6.6632010E-01	7.5764590E-01	7.3530150E-01	7.3775100E-01	7.0116270E-01	
W2m0m0_15208	2054	5407	10447	16827	24125	2.4906389363E+03	7.0233364399E+03	1.3931986756E+04	2.2689960983E+04	3.4396531574E+04	56851019	147409598	281404591	460048925	649948778	68936398	191475347	375277595	620341841	926672898	8.2468800E-01	7.6986200E-01	7.4985720E-01	7.4160550E-01	7.0137890E-01	
W2m0m0_15277	731	2280	4480	7833	12312	1.2094850412E+03	3.4002493619E+03	6.5752860508E+03	1.1329239548E+04	1.8120384152E+04	21562053	66448655	132332016	221976359	325861256	35675760	99097367	194223406	321054940	479591548	6.0438950E-01	6.7053910E-01	6.8133920E-01	6.9139680E-01	6.7945580E-01	
W2m0m0_16800	856	2674	5696	9339	13312	1.2227970733E+03	3.5939616959E+03	7.5222643611E+03	1.2424395004E+04	1.8788013503E+04	26035016	76861395	153322757	251592462	354274460	37191053	103304753	202481445	334712938	500008514	7.0003440E-01	7.4402570E-01	7.5721880E-01	7.5166640E-01	7.0853690E-01	
W2m0m0_17622	781	2549	5148	8660	12636	1.1964690866E+03	3.3931080060E+03	7.0285885385E+03	1.1766342834E+04	1.7964995677E+04	23285724	74437728	142245861	236293912	337335608	35673046	99087976	194208941	321052561	479600565	6.5275400E-01	7.5122870E-01	7.3243720E-01	7.3599760E-01	7.0336780E-01	
W2m0m0_19070	705	2195	4589	7807	11325	9.7511014426E+02	3.0014482855E+03	6.0357833458E+03	1.0248854055E+04	1.5431776088E+04	22191760	62350495	127053751	210425996	302836055	30694199	85258217	167110245	276242516	412653262	7.2299520E-01	7.3131360E-01	7.6029900E-01	7.6174370E-01	7.3387530E-01	
W2m0m0_19078	1037	2620	5116	8713	13917	1.4554293218E+03	3.7658255589E+03	7.2876892425E+03	1.2574055800E+04	1.9729720675E+04	27677816	75070026	148469390	242254387	368387445	38845810	107901001	211493115	349606356	522252022	7.1250450E-01	6.9573060E-01	7.0200580E-01	6.9293470E-01	7.0538250E-01	
W2m0m0_19459	1176	3350	6947	11300	16036	1.5588974111E+03	4.4443921163E+03	9.1093938865E+03	1.5154639404E+04	2.2376193889E+04	33811064	93843904	186094503	300773425	431834488	44819711	124501226	244020171	403372814	602569982	7.5437930E-01	7.5375890E-01	7.6261930E-01	7.4564620E-01	7.1665450E-01	
W2m0m0_19695	537	1818	3550	6244	9573	9.3798862298E+02	2.8053312684E+03	5.3249223310E+03	8.9706721273E+03	1.4148337557E+04	16442524	51697624	104234355	179891314	261219717	28720485	79773906	156349252	258447469	386067558	5.7250160E-01	6.4805180E-01	6.6667640E-01	6.9604590E-01	6.7661660E-01	
W2m0m0_20340	716	2308	4953	8248	11969	1.0895413468E+03	3.1443794371E+03	6.6227074665E+03	1.0935104426E+04	1.6622996181E+04	21678615	67257858	134315169	223932693	319334972	32988474	91630947	179594200	296887413	443504388	6.5715730E-01	7.3400810E-01	7.4788140E-01	7.5426810E-01	7.2002660E-01	
W2m0m0_20395	914	2656	5442	9120	13061	1.2070467373E+03	3.5884716991E+03	7.1055751547E+03	1.2042352000E+04	1.7888485688E+04	27012299	73340934	148748768	243141886	350164933	35672984	99089558	194220057	321052651	479589648	7.5722010E-01	7.4014800E-01	7.6587750E-01	7.5732710E-01	7.3013450E-01	
W2m0m0_20735	949	2557	4870	8039	12072	1.1349869093E+03	3.2361056771E+03	6.4408378565E+03	1.0677122145E+04	1.5930568233E+04	26586948	69794665	130900799	215467352	323946831	31797511	88331213	173123372	286176295	427489819	8.3613300E-01	7.9014720E-01	7.5611280E-01	7.5291820E-01	7.5778840E-01	
W2m0m0_21430	721	2166	4938	8385	13240	1.2442304384E+03	3.4972371232E+03	7.1263003962E+03	1.2457176545E+04	1.9502714285E+04	21555250	63988486	140310583	225301032	339441129	37197917	103316209	202489948	334718513	500001764	5.7947470E-01	6.1934610E-01	6.9292620E-01	6.7310600E-01	6.7887990E-01	
W2m0m0_23339	740	2177	4979	8393	13233	1.2803308576E+03	3.5076096066E+03	7.1695697933E+03	1.2446631014E+04	1.9462377448E+04	21499518	64123360	140621725	225707096	339964765	37197968	103316359	202489912	334718568	500001706	5.7797560E-01	6.2065060E-01	6.9446290E-01	6.7431900E-01	6.7992720E-01	
W2m0m0_24250	839	2139	4017	6734	10615	1.1739096356E+03	3.0414172376E+03	5.6895752622E+03	9.7552152654E+03	1.5056326799E+04	21937385	59961389	117984539	190689398	290928382	30694288	85258346	167110260	276242371	412653113	7.1470580E-01	7.0329050E-01	7.0602810E-01	6.9029740E-01	7.0501920E-01	
W2m0m0_24383	1834	5003	9972	15644	22584	2.3307864751E+03	6.6072562555E+03	1.3097742802E+04	2.1320415016E+04	3.2126325950E+04	50473091	134912438	265870610	423560750	606182550	64145037	178173306	349208270	577249487	862310405	7.8685890E-01	7.5719780E-01	7.6135260E-01	7.3375680E-01	7.0297490E-01	
W2m0m0_24481	898	2299	4289	7250	11630	1.2667461177E+03	3.2610565415E+03	6.1415564033E+03	1.0561850783E+04	1.6369031535E+04	23385547	64598531	125426274	203794977	315098917	32988364	91630910	179601897	296889950	443496484	7.0890290E-01	7.0498620E-01	6.9835720E-01	6.8643270E-01	7.1048800E-01	
W2m0m0_24580	1115	3144	6169	10387	14862	1.4270170071E+03	4.1732343142E+03	8.2032815433E+03	1.3707521038E+04	2.0260671358E+04	31765444	85081031	166454364	277254410	400925148	40654555	112933549	221344142	365887230	546562553	7.8135020E-01	7.5337250E-01	7.5201610E-01	7.5775920E-01	7.3353940E-01	
W2m0m0_25132	865	2645	5267	8924	13251	1.3119798308E+03	3.6238691291E+03	7.2880857512E+03	1.2226908083E+04	1.8701716689E+04	24520408	75400382	146325148	244298294	354280094	37191076	103304770	202473937	334716807	500011014	6.5930890E-01	7.2988290E-01	7.2268630E-01	7.2986560E-01	7.0854460E-01	
W2m0m0_25667	782	2126	3873	6715	10378	1.0994607712E+03	2.9558635146E+03	5.5077125823E+03	9.5749835687E+03	1.4548023305E+04	21102822	59275094	113584028	187262518	284547436	29669725	82412553	161525479	267019439	398882514	7.1125780E-01	7.1924840E-01	7.0319570E-01	7.0130670E-01	7.1336150E-01	
W2m0m0_26599	969	2761	5600	9513	13625	1.2996741057E+03	3.7575886229E+03	7.3967692390E+03	1.2549988876E+04	1.8567290721E+04	27728625	75909802	153299673	253717341	366908141	37191100	103309601	202486126	334715632	499999275	7.4557150E-01	7.3477970E-01	7.5708730E-01	7.5800860E-01	7.3381730E-01	
W2m0m0_26796	898	2914	6014	9923	14435	1.3561494974E+03	3.9984003239E+03	8.0902560146E+03	1.3401869152E+04	2.0621556240E+04	26920182	82299002	164531568	270910699	382600146	40654556	112925311	221333972	365888314	546575021	6.6216890E-01	7.2879150E-01	7.4336340E-01	7.4041910E-01	6.9999570E-01	
W2m0m0_26818	672	2101	3857	6578	10137	1.0161707460E+03	2.8897884577E+03	5.4124105776E+03	9.2547622860E+03	1.4088988818E+04	18990409	57992356	111408303	183689692	277776145	28716515	79764703	156335877	258437889	386069350	6.6130620E-01	7.2704280E-01	7.1262150E-01	7.1076920E-01	7.1949810E-01	
W2m0m0_27116	1475	3716	7683	13517	20196	2.1196054111E+03	5.3038612751E+03	1.1012255873E+04	1.8903293035E+04	2.9463156462E+04	39103448	109356953	213444939	361632004	517852730	56192461	156085605	305936520	505736165	755475144	6.9588420E-01	7.0062160E-01	6.9767720E-01	7.1506060E-01	6.8546630E-01	
W2m0m0_27194	1102	3735	7848	13481	20702	1.9108246807E+03	5.4834603438E+03	1.1519157514E+04	1.9824570910E+04	3.0488086407E+04	32411853	106325472	208438661	343902990	512970079	56200879	156099467	305942631	505728745	755457255	5.7671430E-01	6.8113920E-01	6.8129980E-01	6.8001470E-01	6.7901930E-01	
W2m0m0_28233	1082	3330	6904	11178	16076	1.5472499867E+03	4.5153752987E+03	9.0739063405E+03	1.5014916588E+04	2.2572396728E+04	31342742	91815994	185665501	300294572	429149682	44819831	124499601	244019607	403372513	602571341	6.9930520E-01	7.3748020E-01	7.6086300E-01	7.4445970E-01	7.1219730E-01	
W2m0m0_28410	1918	4875	10417	17826	27109	2.7269094426E+03	7.0957340414E+03	1.4718722356E+04	2.5822802113E+04	3.9414978250E+04	52331060	141992043	286687526	462252166	687977685	74401492	206674415	405075751	669620005	1000281290	7.0336040E-01	6.8703250E-01	7.0773810E-01	6.9032010E-01	6.8778420E-01	
W2m0m0_29142	1127	3164	6138	10388	14892	1.4574204608E+03	4.2232042818E+03	8.2229347659E+03	1.3676553884E+04	2.0268265229E+04	31437526	84609430	165222154	277908935	401583987	40654564	112933915	221344248	365887228	546562635	7.7328410E-01	7.4919420E-01	7.4644880E-01	7.5954810E-01	7.3474470E-01	
W2m0m0_29248	727	2152	4847	8299	12689	1.3184271100E+03	3.3821870451E+03	7.0578298076E+03	1.2179338421E+04	1.8714951319E+04	19674307	63054278	133384695	218767445	325170286	35679697	99099146	194224567	321055880	479592251	5.5141460E-01	6.3627470E-01	6.8675500E-01	6.8139990E-01	6.7801410E-01	
W2m0m0_29598	1050	2937	5939	10241	15179	1.5288707517E+03	4.1205611145E+03	8.3067018622E+03	1.4055899148E+04	2.1749872712E+04	29282833	84416007	165962903	279590095	400058338	42637778	118434224	232127354	383740863	573240525	6.8678140E-01	7.1276700E-01	7.1496490E-01	7.2859090E-01	6.9788910E-01	
W2m0m0_30649	768	2379	4894	8279	12420	1.1698803355E+03	3.3416041095E+03	6.7283361772E+03	1.1282289066E+04	1.7159227944E+04	22501720	67782319	135731734	226364317	333548245	34276458	95208775	186605790	308480210	460823701	6.5647740E-01	7.1193350E-01	7.2737150E-01	7.3380500E-01	7.2380880E-01	
W2m0m0_31970	669	2019	4312	7313	10776	9.6183135898E+02	2.8832230335E+03	5.7872489896E+03	9.6145158248E+03	1.4386411636E+04	19973705	55855784	116489652	196577560	289178102	28716496	79764578	156343836	258443602	386064886	6.9554810E-01	7.0025800E-01	7.4508630E-01	7.6062070E-01	7.4904020E-01	
W2m0m0_35710	826	2125	3866	6463	10329	1.1450876915E+03	2.9966205296E+03	5.6555654284E+03	9.4333045564E+03	1.4533559579E+04	21401973	58441258	110418772	182943256	283483194	29669656	82412364	161531451	267021422	398878874	7.2134210E-01	7.0913220E-01	6.8357440E-01	6.8512580E-01	7.1069990E-01	
W2m0m0_36538	1081	2804	5161	9142	14741	1.5260114748E+03	3.9821407533E+03	7.7480807578E+03	1.3105576588E+04	2.0678769492E+04	28798861	79518744	147436242	255229384	389624412	40654387	112929683	221342358	365885828	546567628	7.0838260E-01	7.0414390E-01	6.6610040E-01	6.9756560E-01	7.1285670E-01	
W2m0m0_37185	820	2162	4501	7461	11186	1.1030714739E+03	3.0076875009E+03	6.0469186958E+03	9.9304634165E+03	1.4816443995E+04	22055672	59243339	120238986	200621866	301144241	29669491	82416952	161536408	267024273	398881350	7.4337880E-01	7.1882470E-01	7.4434600E-01	7.5132450E-01	7.5497200E-01	
W2m0m0_37229	596	1666	3769	6524	9889	1.0939170941E+03	2.6148472101E+03	5.5168476524E+03	9.5194441044E+03	1.4492846323E+04	15164524	49254186	103510035	171642460	255277142	27833443	77306225	151512097	250450767	374121993	5.4483110E-01	6.3713090E-01	6.8318000E-01	6.8533410E-01	6.8233660E-01	
W2m0m0_37284	784	2191	4018	6492	10618	1.1438331086E+03	3.0774238765E+03	5.9373567090E+03	9.6881895021E+03	1.5012146104E+04	21038164	60704825	113092104	185110407	291868746	30694067	85264481	167115023	276245333	412655515	6.8541470E-01	7.1195910E-01	6.7673210E-01	6.7009420E-01	7.0729390E-01	
W2m0m0_37392	1085	2718	5151	8676	12939	1.3208159270E+03	3.5827814061E+03	7.0325419277E+03	1.1481293460E+04	1.7010697717E+04	28156655	72234556	136689954	233111572	350514354	34276275	95217301	186619653	308485750	460815652	8.2146190E-01	7.5862850E-01	7.3245210E-01	7.5566400E-01	7.6063900E-01	
W2m0m0_37571	1536	4833	9834	16480	26167	2.4045644084E+03	6.9640090153E+03	1.4327033640E+04	2.4118853210E+04	3.8156144669E+04	44035828	132883426	257588703	423869083	635498073	68936839	191475559	375277813	620342002	926669332	6.3878510E-01	6.9399680E-01	6.8639470E-01	6.8328290E-01	6.8578730E-01	
W2m0m0_37798	1661	5284	10698	18027	28267	2.5866086981E+03	7.5816313323E+03	1.5582804662E+04	2.6259008105E+04	4.1342224948E+04	47783307	144045931	278097983	459689300	683911334	74411028	206681140	405080066	669605872	1000262363	6.4215360E-01	6.9694760E-01	6.8652600E-01	6.8650730E-01	6.8373190E-01	
W2m0m0_37863	752	2384	5154	8707	13113	1.3251033929E+03	3.5949403949E+03	7.4049501677E+03	1.2720200894E+04	1.9258310672E+04	21109818	68514530	140937226	229115418	340451479	37197728	103316129	202489937	334718519	500001552	5.6750290E-01	6.6315420E-01	6.9602090E-01	6.8450180E-01	6.8090080E-01	
W2m0m0_37895	553	1872	3587	6258	9632	9.8155195175E+02	2.7390399549E+03	5.4358911033E+03	8.9895671928E+03	1.3978136491E+04	15680722	52834763	99978591	174348801	257798516	27832628	77305837	151511774	250450665	374121973	5.6339350E-01	6.8345110E-01	6.5987340E-01	6.9614030E-01	6.8907610E-01	
W2m0m0_38424	715	1982	3679	6196	9820	1.0487541443E+03	2.7946620267E+03	5.3533762706E+03	8.8812064869E+03	1.3618713287E+04	18971824	54819360	104114106	174721210	269766534	27827663	77296460	151498229	250441437	374121495	6.8176130E-01	7.0920920E-01	6.8722990E-01	6.9765300E-01	7.2106670E-01	
W2m0m0_38760	1596	4029	8435	14362	21559	2.2116407872E+03	5.8467821302E+03	1.1837245679E+04	2.0218096987E+04	3.1177764362E+04	43243573	114701631	232482541	383113018	557096477	59924342	166452084	326254055	539327124	805650665	7.2163620E-01	6.8909700E-01	7.1258130E-01	7.1035370E-01	6.9148640E-01	
W2m0m0_39158	806	2106	3911	6239	10263	1.1104112963E+03	3.0076575833E+03	5.7299989369E+03	9.3331092611E+03	1.4463006630E+04	21535775	57706206	110255403	178499869	283047060	29669439	82412397	161534989	267023366	398880591	7.2585720E-01	7.0021270E-01	6.8254810E-01	6.6848030E-01	7.0960350E-01	
W2m0m0_39197	596	1994	3843	6759	10346	1.0418666719E+03	2.9037198188E+03	5.7911277496E+03	9.6615898197E+03	1.5074561098E+04	16975298	56599657	107197732	186804738	273762147	29674492	82422039	161539360	267026299	398883067	5.7205020E-01	6.8670540E-01	6.6360130E-01	6.9957430E-01	6.8632180E-01	
W2m0m0_39622	1249	3770	7646	12345	17956	1.8321256728E+03	5.1720296364E+03	1.0105386360E+04	1.6703700793E+04	2.4966684777E+04	34017004	101036685	205555456	331899370	482478783	49898660	138611334	271673725	449084469	670856298	6.8172180E-01	7.2892080E-01	7.5662620E-01	7.3905780E-01	7.1919840E-01	
W2m0m0_40600	813	2100	3911	6236	10293	1.1151163337E+03	2.9979324941E+03	5.7356511405E+03	9.3190421861E+03	1.4499374885E+04	21631135	57728396	110146601	178683276	283162243	29669412	82412302	161534768	267023250	398880357	7.2907190E-01	7.0048280E-01	6.8187550E-01	6.6916750E-01	7.0989270E-01	
W2m0m0_41408	661	1845	4162	7122	10569	1.1407081692E+03	2.8037415504E+03	6.0812404384E+03	1.0454741936E+04	1.5444379662E+04	17195576	54237905	110557477	181904259	272966197	29674938	82422259	161539308	267026409	398882920	5.7946460E-01	6.5804920E-01	6.8439980E-01	6.8122200E-01	6.8432660E-01	
W2m0m0_41832	857	2809	5922	9624	14097	1.3308100366E+03	3.9843860701E+03	7.8556433929E+03	1.2973864337E+04	1.9489461837E+04	25015197	76070672	159435179	259337999	377750936	38845362	107901362	211493737	349606818	522250298	6.4396870E-01	7.0500200E-01	7.5385300E-01	7.4179900E-01	7.2331400E-01	
W2m0m0_41842	811	2389	4406	7734	11929	1.2551940165E+03	3.4213299253E+03	6.6484309632E+03	1.1094175653E+04	1.7266136100E+04	22148712	66487532	123675455	215052538	318373107	34279816	95217992	186620001	308485988	460815944	6.4611530E-01	6.9826650E-01	6.6271280E-01	6.9712250E-01	6.9089000E-01	
W2m0m0_42060	800	2614	5439	8984	13468	1.3077682446E+03	3.7928398961E+03	7.3819261034E+03	1.2258154490E+04	1.8767214720E+04	22750661	71196901	149185183	245309930	358824280	37190740	103304685	202477293	334711378	500009824	6.1172920E-01	6.8919330E-01	7.3679960E-01	7.3289990E-01	7.1763450E-01	
W2m0m0_42843	1635	5304	10209	16647	24791	2.5002947096E+03	7.1043770940E+03	1.3936177509E+04	2.3360185626E+04	3.4718338369E+04	45073165	142946292	274907544	442078683	661715624	68927337	191467640	375272831	620354424	926693838	6.5392290E-01	7.4658200E-01	7.3255380E-01	7.1262280E-01	7.1406070E-01	
W2m0m0_43130	958	2425	4409	7582	12180	1.3181981137E+03	3.4287907621E+03	6.6056821267E+03	1.0969908361E+04	1.7000140279E+04	24910064	67335801	124557114	213211786	330156292	34275991	95208401	186614811	308482426	460813077	7.2674960E-01	7.0724640E-01	6.6745570E-01	6.9116350E-01	7.1646470E-01	
W2m0m0_44244	594	1965	3974	6872	10510	1.0472842777E+03	2.9089027906E+03	5.8590147618E+03	9.9154723325E+03	1.5287442785E+04	16831142	55677235	109567563	185064823	274228959	29675068	82422221	161539499	267026358	398882923	5.6718120E-01	6.7551240E-01	6.7827100E-01	6.9305830E-01	6.8749240E-01	
W2m0m0_44584	1240	4129	8226	13622	20309	1.9706171940E+03	5.7087743598E+03	1.1220137492E+04	1.9012069807E+04	2.8565247036E+04	35358608	112892252	224295199	362356717	537119600	56192162	156085346	305935202	505737131	755475605	6.2924450E-01	7.2327260E-01	7.3314610E-01	7.1649220E-01	7.1096880E-01	
W2m0m0_44877	1334	3304	6620	11810	18109	1.8424233314E+03	4.9443613741E+03	9.6375562383E+03	1.6615327126E+04	2.5783125537E+04	36128790	92619726	186609772	319207597	471184248	49898445	138603328	271671023	449088793	670859938	7.2404640E-01	6.6823590E-01	6.8689610E-01	7.1078950E-01	7.0235860E-01	
W2m0m0_45390	1128	2932	5626	9383	13795	1.4542833848E+03	3.9335532296E+03	7.6579095918E+03	1.2368999151E+04	1.8483007672E+04	28846465	77007942	148760916	253913121	373180873	37190545	103313383	202488028	334717167	500000358	7.7563970E-01	7.4538210E-01	7.3466520E-01	7.5859010E-01	7.4636120E-01	
W2m0m0_46002	884	2811	5878	9811	14670	1.4272580182E+03	4.0442283271E+03	8.6103511784E+03	1.4320105625E+04	2.1363251381E+04	25184078	78498228	151105568	250677874	375321711	40660834	112936591	221346037	365888659	546563876	6.1936940E-01	6.9506460E-01	6.8266670E-01	6.8512060E-01	6.8669320E-01	
W2m0m0_46159	1052	2694	4951	8796	13921	1.4291667315E+03	3.9029753633E+03	7.4953583258E+03	1.2591853407E+04	1.9523746461E+04	28593687	74480020	139700686	244216855	372377823	38845196	107904114	211493981	349606962	522247698	7.3609330E-01	6.9024260E-01	6.6054210E-01	6.9854690E-01	7.1302910E-01	
W2m0m0_46297	976	2515	5006	8290	12276	1.3182903030E+03	3.4613682981E+03	6.8138023284E+03	1.1033534274E+04	1.6478263793E+04	24422587	66582925	131953637	223068954	330398076	32987766	91637386	179605673	296892515	443498424	7.4035290E-01	7.2659130E-01	7.3468520E-01	7.5134580E-01	7.4498140E-01	
W2m0m0_46559	754	2240	4870	8224	12226	1.2262871396E+03	3.3312264453E+03	7.0958793336E+03	1.2064067027E+04	1.7800054944E+04	21078988	64027904	128080522	210293392	316512572	34282350	95219396	186620930	308486573	460816389	6.1486420E-01	6.7242500E-01	6.8631380E-01	6.8169380E-01	6.8685180E-01	
W2m0m0_47407	760	1971	3831	6522	10203	1.0967379213E+03	2.8711321893E+03	5.6372743109E+03	9.2974416907E+03	1.4258306918E+04	19898913	54757248	106243105	181290035	276264270	28715648	79764230	156335559	258438137	386068877	6.9296410E-01	6.8648880E-01	6.7958370E-01	7.0148330E-01	7.1558290E-01	
W2m0m0_47859	543	1965	4362	7206	10736	1.0379106700E+03	2.9911194106E+03	5.9807420438E+03	9.7822351748E+03	1.4839387733E+04	15521751	54140153	117806907	196697168	288583784	29668860	82412042	161525154	267018867	398882886	5.2316640E-01	6.5694470E-01	7.2934090E-01	7.3664150E-01	7.2348000E-01	
W2m0m0_47875	1179	2914	5215	8579	12879	1.3739161823E+03	3.7102905159E+03	7.2139307090E+03	1.1353650716E+04	1.6882767266E+04	29417104	74782895	134908926	233097008	351532937	34280437	95218348	186620066	308486072	460815961	8.5813100E-01	7.8538320E-01	7.2290690E-01	7.5561600E-01	7.6284890E-01	
