W4m0m0_21450	1426	4262	7934	12814	19528	1.6047184069E+03	4.7904079785E+03	9.6849592739E+03	1.6018352354E+04	2.4554379191E+04	41975281	116727376	210650710	340027649	504973031	47235979	131199379	257139343	425057179	634949779	8.8862940E-01	8.8969460E-01	8.1920840E-01	7.9995740E-01	7.9529600E-01	
W4m0m0_21560	1757	5059	9466	15394	23276	1.9727794824E+03	5.7761714948E+03	1.1574413199E+04	1.9387407558E+04	2.9438767356E+04	50053710	136718109	250211343	401559220	597308516	56200872	156099475	305942264	505729002	755457400	8.9062160E-01	8.7583960E-01	8.1783840E-01	7.9402050E-01	7.9065810E-01	
W4m0m0_21826	1251	3644	6919	11250	16832	1.4124945357E+03	4.0914742118E+03	8.2635208998E+03	1.3811425456E+04	2.1152719336E+04	36012458	100585408	185331563	298032096	434921464	40661391	112937048	221345750	365888718	546564381	8.8566710E-01	8.9063250E-01	8.3729440E-01	8.1454300E-01	7.9573690E-01	
W4m0m0_21883	1455	3341	6476	10615	15633	1.9378086252E+03	4.6941273319E+03	8.4869796713E+03	1.3668491896E+04	1.9575092664E+04	26785083	70528994	148201087	249331257	383008721	35673103	99093708	194221682	321053440	479590047	7.5084810E-01	7.1174040E-01	7.6305120E-01	7.7660360E-01	7.9861690E-01	
W4m0m0_22250	1331	3273	6182	10236	15074	1.7836384132E+03	4.5934338994E+03	8.1803088100E+03	1.3175529167E+04	1.8933300916E+04	25578017	67842375	141029756	239659607	366882973	34276434	95212180	186617107	308483992	460813701	7.4622750E-01	7.1253880E-01	7.5571720E-01	7.7689480E-01	7.9616330E-01	
W4m0m0_23138	1328	3818	7257	11767	17726	1.4948756795E+03	4.2998100782E+03	8.7268855559E+03	1.4492517280E+04	2.2269133950E+04	37884409	105174048	193043350	311571118	456283694	42644941	118446420	232143754	383738405	573228179	8.8836820E-01	8.8794620E-01	8.3156810E-01	8.1193620E-01	7.9598960E-01	
W4m0m0_23293	814	2533	5044	8630	12833	1.1369472557E+03	3.2574864408E+03	6.6543154659E+03	1.0965608017E+04	1.6150200938E+04	20559700	62024482	118503302	203385711	306773374	28716578	79764670	156335915	258429662	386071194	7.1595230E-01	7.7759340E-01	7.5800430E-01	7.8700610E-01	7.9460310E-01	
W4m0m0_23359	1311	3594	6989	11301	17133	1.4683378751E+03	4.1431473845E+03	8.1844401567E+03	1.3907654888E+04	2.1448043858E+04	36304425	97968129	189015441	297311725	436603135	40661451	112937228	221345767	365888759	546564127	8.9284630E-01	8.6745650E-01	8.5393750E-01	8.1257410E-01	7.9881410E-01	
W4m0m0_23789	956	2650	5226	8979	13704	1.1751053723E+03	3.2423346381E+03	6.3685698972E+03	1.0899022402E+04	1.6751735997E+04	24971120	69685614	137132435	227579682	337578061	30694244	85261917	167113949	276244131	412654594	8.1354410E-01	8.1731230E-01	8.2059240E-01	8.2383540E-01	8.1806450E-01	
W4m0m0_23985	964	2745	5378	8552	12770	1.0903413393E+03	3.0890460590E+03	6.2047762070E+03	1.0394279484E+04	1.5791665269E+04	27142714	75771748	144849469	227284866	333697049	30700024	85268641	167117616	276246775	412657173	8.8412680E-01	8.8862380E-01	8.6675160E-01	8.2276030E-01	8.0865440E-01	
W4m0m0_24908	1120	3046	5861	9771	14778	1.2709456673E+03	3.6109422156E+03	6.9052393438E+03	1.1793962591E+04	1.8229402064E+04	30209378	80321191	158398603	255572587	373569158	34280784	95218378	186620076	308485675	460816239	8.8123360E-01	8.4354710E-01	8.4877580E-01	8.2847470E-01	8.1066840E-01	
W4m0m0_24926	975	2648	5062	8437	12871	1.1223189233E+03	3.1665878735E+03	6.0338404464E+03	1.0004934902E+04	1.5920378397E+04	25776463	68922618	135520367	225177974	322480745	29671192	82420516	161538576	267025124	398882409	8.6873700E-01	8.3623130E-01	8.3893500E-01	8.4328380E-01	8.0846070E-01	
W4m0m0_25232	1633	4267	8733	14817	21378	1.9808595366E+03	5.2589054707E+03	1.0558160128E+04	1.8262198558E+04	2.6990435860E+04	41136182	112468668	224710640	364364461	531354874	49898958	138613099	271674215	449085249	670853197	8.2438960E-01	8.1138560E-01	8.2713270E-01	8.1134810E-01	7.9205830E-01	
W4m0m0_26513	1307	3279	6129	10176	15075	1.7048757722E+03	4.5044722289E+03	8.1083398799E+03	1.3113702981E+04	1.8926377471E+04	26277122	69307237	141061278	239377945	367041236	34276380	95209675	186616542	308483812	460813332	7.6662480E-01	7.2794320E-01	7.5588840E-01	7.7598220E-01	7.9650740E-01	
W4m0m0_27650	1406	2972	5699	9499	13762	1.7462665439E+03	4.2478047209E+03	7.5439114997E+03	1.2081485053E+04	1.7524036790E+04	25601666	61801074	130784964	225004496	335716383	31797534	88330718	173123389	286176277	427489191	8.0514630E-01	6.9965550E-01	7.5544360E-01	7.8624440E-01	7.8532130E-01	
W4m0m0_28059	1050	2806	5133	8575	12587	1.3446714906E+03	3.7879136715E+03	6.8207644227E+03	1.1097978916E+04	1.6034147069E+04	22423560	59087899	117657543	199690270	303065528	28716497	79764740	156344123	258444129	386064769	7.8085990E-01	7.4077720E-01	7.5255490E-01	7.7266320E-01	7.8501210E-01	
W4m0m0_28457	1070	2881	5549	9475	14467	1.2488691161E+03	3.4845064594E+03	6.6666007164E+03	1.1414888390E+04	1.7775884336E+04	28263645	75766873	149496960	246437570	360944046	32988405	91638375	179606513	296892597	443498971	8.5677510E-01	8.2680290E-01	8.3235820E-01	8.3005630E-01	8.1385540E-01	
W4m0m0_29551	952	2726	5249	8506	12655	1.0624315887E+03	3.0535536073E+03	6.1252576572E+03	1.0355764355E+04	1.5587757584E+04	27509249	76121765	143210326	226902865	335017556	30700310	85268485	167117574	276246485	412656851	8.9605770E-01	8.9273040E-01	8.5694350E-01	8.2137830E-01	8.1185510E-01	
